cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
1802955,9.7,1.236,28.6,31.8,29.8,1.402,4.004,19.0,-8.5,12.9,4.6,2.804
1395055,3.5,0.976,15.0,15.9,14.6,0.861,1.034,15.1,-23.83,3.3,3.0,1.1
1579111,16.3,0.771,25.5,28.1,9.2,0.319,0.741,73.7,-67.02,14.2,36.5,0.389
884535,-3.4,0.907,7.5,7.7,7.2,0.578,1.391,9.5,-8.16,-4.3,3.2,-1.344
1697478,116.9,5.527,175.4,328.3,16.6,0.491,3.508,353.0,-95.49,163.2,175.2,0.932
898358,-15.7,1.104,-3.2,-3.2,-4.4,-0.334,-0.408,15.6,-17.34,-14.7,3.7,-3.973
872078,68.4,-3.123,48.4,57.9,16.3,0.546,1.07,85.0,-54.59,39.4,44.5,0.885
1456048,31.4,1.298,46.3,55.0,36.0,0.645,1.713,68.8,-52.59,34.4,33.5,1.027
1803084,39.1,0.926,52.8,64.3,58.7,1.728,13.467,29.4,-8.46,38.1,13.6,2.801
1088731,18.7,1.02,30.3,33.9,12.6,0.371,1.16,76.2,-58.47,18.9,37.6,0.503
1600566,8.5,0.64,16.0,17.0,16.1,1.094,1.986,12.8,-10.43,5.4,6.1,0.885
1597691,9.1,0.711,20.1,21.6,19.7,0.94,4.623,19.2,-9.46,5.4,8.8,0.614
1115055,88.7,-0.424,86.5,118.8,16.3,0.353,2.349,239.4,-72.48,74.7,120.0,0.622
1764725,22.7,1.195,40.2,46.7,39.4,1.068,3.952,35.8,-13.14,25.2,16.1,1.565
1675187,-19.3,0.917,-7.1,-6.9,-10.9,-0.315,-0.474,28.8,-28.48,-20.2,12.5,-1.616
1703081,0.9,1.651,22.1,24.0,19.6,0.711,1.595,28.2,-18.97,8.5,10.3,0.825
35442,38.7,4.121,82.1,111.1,21.8,0.341,2.852,234.9,-44.59,70.1,116.2,0.603
1559706,8.6,1.998,30.3,34.0,12.4,0.429,1.099,66.1,-50.76,18.5,31.4,0.589
1138995,-23.6,1.813,-3.8,-3.7,-13.7,-0.135,-0.146,42.8,-70.66,-15.6,19.2,-0.812
1663224,10.7,11.001,135.3,220.6,20.0,0.564,2.662,236.2,-93.79,122.1,113.9,1.072
1748729,3.4,1.214,19.4,20.9,17.0,0.653,1.812,26.7,-18.36,5.9,9.8,0.602
1706351,14.0,1.795,32.6,36.8,27.0,0.673,3.042,45.4,-16.36,21.3,19.5,1.092
1767366,-2.2,2.523,37.4,42.9,7.7,0.41,1.114,86.3,-55.85,20.5,39.2,0.523
1645382,14.4,1.161,28.3,31.4,29.2,1.352,2.152,19.4,-19.72,16.1,4.9,3.286
1539041,68.1,-3.704,32.3,36.5,1.6,0.253,1.05,119.8,-63.21,20.1,63.1,0.319
1000275,3.7,1.416,19.7,21.2,-8.0,0.224,0.524,78.8,-61.6,7.8,38.6,0.202
1542143,18.7,2.449,43.4,51.0,40.6,0.861,3.75,48.1,-18.09,32.2,21.4,1.505
1015308,-16.4,1.162,-2.7,-2.6,-4.4,-0.257,-0.227,18.1,-31.83,-14.7,5.8,-2.534
1589570,10.8,1.554,30.3,33.9,22.4,0.6,1.775,47.2,-26.29,17.0,21.5,0.791
1697233,136.9,4.174,185.5,358.9,121.9,0.575,20.717,318.9,-13.91,172.3,158.3,1.088
1108969,-0.1,0.947,10.6,11.0,9.4,0.469,1.15,18.3,-16.24,-0.5,7.6,-0.066
1667019,-1.0,0.778,9.8,10.1,9.0,0.507,1.676,15.3,-9.34,-3.4,6.2,-0.548
1360710,88.6,2.092,111.6,167.6,14.9,0.358,2.316,306.0,-87.49,99.6,152.6,0.653
312955,9.4,1.303,22.9,25.0,22.8,1.066,2.562,19.6,-14.03,12.0,8.0,1.5
1048703,2.8,0.719,11.7,12.2,7.2,0.305,0.835,31.7,-23.1,0.1,15.3,0.007
904163,-21.0,1.486,-3.4,-3.3,-15.7,-0.159,-0.083,33.9,-84.33,-15.9,14.3,-1.112
899051,13.9,1.809,33.6,38.1,-22.8,0.257,0.717,123.3,-93.29,21.8,60.9,0.358
712537,40.2,1.755,60.4,75.5,53.1,0.91,2.262,64.2,-49.17,48.0,30.5,1.574
1691766,16.2,1.268,31.6,35.6,31.7,1.084,5.401,27.3,-11.29,19.0,10.3,1.845
1387921,14.7,1.287,29.5,32.9,13.1,0.39,1.288,70.4,-36.66,17.6,34.4,0.512
1737871,-11.9,1.402,5.7,5.9,-0.3,0.109,0.262,34.2,-29.84,-7.4,13.2,-0.561
1412741,26.7,1.383,42.4,49.7,13.0,0.428,1.591,94.4,-49.29,30.5,46.5,0.656
1556785,-1.9,1.499,15.1,15.9,11.6,0.45,1.201,29.1,-25.31,3.1,11.9,0.261
1588456,-11.9,1.576,5.6,5.7,1.9,0.136,0.264,26.7,-40.42,-6.2,10.0,-0.62
940445,-2.7,1.168,11.2,11.7,7.8,0.344,0.587,26.7,-33.11,-1.0,11.1,-0.09
1276151,8.6,1.826,25.2,27.7,10.3,0.347,1.101,67.0,-41.65,15.2,32.1,0.474
932859,0.4,0.972,12.7,13.4,12.0,0.675,1.014,15.9,-18.94,0.1,5.2,0.019
1706164,65.0,2.695,93.8,132.2,-10.0,0.355,2.121,258.8,-85.18,81.8,128.5,0.637
1044330,-12.7,5.803,47.4,56.5,30.1,0.578,1.813,78.5,-36.37,35.4,37.4,0.947
1260468,-11.4,1.546,5.1,5.2,-2.4,0.082,0.159,38.4,-43.6,-6.2,16.8,-0.369
1794198,23.5,1.487,37.5,43.1,35.7,0.97,2.155,36.6,-18.72,27.4,15.5,1.768
918504,-7.9,0.693,1.9,1.9,1.2,-0.01,0.253,12.2,-8.96,-11.3,4.9,-2.306
1723223,14.2,1.661,32.8,37.0,30.0,0.954,1.195,32.3,-41.85,20.8,11.2,1.857
948046,125.4,3.021,156.1,273.7,-15.5,0.549,2.61,280.7,-94.3,144.6,139.7,1.035
1590491,13.0,1.49,29.6,33.1,23.7,0.567,3.211,48.7,-13.2,17.8,22.9,0.777
1641173,-46.3,4.354,14.8,15.7,3.4,0.267,0.625,48.0,-39.3,-0.7,21.8,-0.032
1568280,39.9,3.521,74.9,98.7,26.1,0.612,2.177,119.0,-78.03,63.5,58.1,1.093
1569352,73.0,2.74,104.4,152.9,39.3,0.603,3.355,170.0,-52.42,91.7,83.7,1.096
1649910,3.4,0.756,13.4,14.0,12.9,0.779,1.44,14.6,-17.03,0.8,5.6,0.143
1278235,-5.1,2.661,23.3,25.5,-27.7,0.202,0.506,105.5,-90.87,11.4,51.2,0.223
1624510,0.6,1.106,12.4,13.0,9.5,0.4,0.918,26.1,-18.46,1.5,10.8,0.139
1165797,19.7,0.782,29.1,32.4,18.0,0.483,1.09,56.2,-53.56,17.6,27.7,0.635
1407409,-6.8,1.573,5.6,5.7,4.1,0.203,0.588,17.6,-13.8,-3.0,6.1,-0.492
1802528,33.5,1.742,58.4,72.4,51.5,0.932,3.947,60.5,-23.63,43.2,28.0,1.543
1680613,28.6,0.994,40.6,47.2,35.7,0.873,1.677,44.2,-41.38,28.5,21.0,1.357
1569709,30.7,1.536,47.8,57.0,10.4,0.496,0.974,92.3,-84.16,35.9,45.3,0.792
1086483,9.4,0.805,19.4,20.9,19.3,0.998,1.714,17.4,-19.79,7.5,7.5,1.0
821197,1.5,1.231,15.5,16.4,14.8,0.803,1.124,16.8,-25.98,3.7,4.5,0.822
1535472,-15.2,1.963,6.2,6.3,-5.5,0.086,0.227,48.7,-47.26,-5.7,22.1,-0.258
1802984,16.0,0.94,31.5,35.4,33.2,1.523,2.714,19.4,-13.1,15.2,7.1,2.141
1733248,-2.3,1.064,10.2,10.6,7.2,0.319,0.841,25.8,-17.49,-1.7,10.5,-0.162
1422771,30.9,-0.314,30.3,33.9,-3.9,0.439,0.491,64.4,-79.98,19.7,32.6,0.604
919079,5.9,0.756,15.1,16.0,13.7,0.627,1.049,20.9,-23.37,3.6,9.7,0.371
838618,44.9,0.824,54.9,67.2,49.8,0.914,1.289,57.8,-46.68,43.2,28.3,1.527
1785445,-17.1,2.491,18.4,19.7,3.2,0.279,0.647,58.9,-45.25,3.0,25.5,0.118
1451428,25.5,0.64,33.6,38.1,0.4,0.344,1.074,92.1,-45.93,22.1,46.0,0.48
1476804,7.2,1.053,19.9,21.4,19.7,1.035,2.03,17.3,-17.09,7.7,5.9,1.305
1313816,-18.5,1.321,-3.3,-3.3,-5.8,-0.233,-0.259,22.7,-24.38,-15.3,8.6,-1.779
872259,59.1,-2.696,35.0,39.9,-11.2,0.36,0.68,91.8,-91.54,23.4,48.5,0.482
1556915,32.0,1.467,48.4,57.9,40.7,0.826,2.086,56.1,-41.01,36.6,27.0,1.356
1429390,22.5,0.868,33.1,37.5,29.5,0.82,2.274,38.0,-23.89,21.2,18.2,1.165
1125243,16.8,1.259,31.0,34.8,8.8,0.263,1.426,110.1,-32.92,19.3,54.6,0.353
1428242,103.4,-4.462,61.5,77.2,48.7,0.71,4.451,83.7,-15.08,49.6,45.8,1.083
1600581,19.3,-0.019,21.2,22.9,15.3,0.473,1.371,40.5,-24.02,10.4,21.0,0.495
1482010,-17.7,0.663,-9.3,-9.0,-12.8,-0.397,-0.552,28.5,-29.86,-20.9,14.0,-1.493
1133742,4.5,2.006,29.7,33.2,13.3,0.473,0.84,58.5,-47.1,16.1,25.8,0.624
1471474,24.6,1.433,40.5,47.0,25.5,0.553,1.734,69.5,-41.86,28.8,33.5,0.86
1218749,0.4,2.03,22.5,24.4,-7.9,0.255,0.481,80.2,-85.72,10.6,38.7,0.274
1320005,-50.5,0.25,-46.2,-38.8,-44.6,-1.422,-1.425,33.9,-60.88,-57.4,17.3,-3.318
1109426,2.8,0.966,13.2,13.9,13.5,1.271,2.445,8.8,-7.5,2.5,2.2,1.136
1568289,-5.7,1.105,10.1,10.4,7.4,0.354,0.424,22.8,-37.9,-4.4,9.6,-0.458
1568887,-23.7,0.761,-14.0,-13.3,-15.9,-0.714,-0.741,22.4,-37.86,-26.1,10.8,-2.417
1792430,-26.9,2.146,3.4,3.4,-5.7,0.031,0.159,44.6,-27.2,-11.8,18.7,-0.631
1537783,12.9,0.12,16.1,17.1,11.5,0.418,0.775,33.7,-41.23,4.2,17.8,0.236
1175954,15.3,1.804,34.9,39.7,23.7,0.583,0.865,56.3,-62.47,23.1,26.4,0.875
1389426,25.5,4.512,71.6,93.2,36.7,0.624,2.085,111.5,-57.08,59.8,53.2,1.124
1659171,17.6,0.641,26.2,28.8,24.3,0.795,2.05,30.4,-21.28,14.0,14.8,0.946
1553656,-3.3,1.301,10.2,10.6,9.3,0.546,0.746,15.0,-21.93,-0.6,4.2,-0.143
1034886,9.0,1.232,22.8,24.8,23.3,1.264,2.05,16.4,-18.67,11.2,4.2,2.667
1720235,13.9,1.484,29.0,32.3,19.8,0.547,1.312,49.4,-41.47,18.2,22.6,0.805
1167495,-10.1,0.785,-0.8,-0.8,-2.2,-0.176,-0.101,16.0,-20.43,-12.2,7.3,-1.671
1269978,3.8,0.911,14.9,15.7,14.9,0.996,2.626,12.9,-9.98,2.9,3.8,0.763
1730295,10.7,0.978,21.5,23.2,21.2,0.999,1.986,19.5,-14.58,10.5,7.0,1.5
1568621,-17.3,1.098,-4.4,-4.4,-6.2,-0.351,-0.313,18.3,-33.8,-16.3,6.6,-2.47
1328062,-18.0,1.237,-2.6,-2.6,-11.0,-0.103,-0.118,45.2,-53.45,-15.4,21.1,-0.73
1717027,-3.9,1.283,10.4,10.8,8.5,0.392,0.976,21.4,-17.93,-1.2,5.7,-0.211
926834,1.2,0.934,13.0,13.6,12.4,0.741,1.489,14.8,-14.45,0.5,4.3,0.116
1677044,-7.7,2.086,11.8,12.3,-0.9,0.197,0.479,49.8,-36.84,1.4,23.3,0.06
732905,-12.9,0.732,-3.1,-3.1,-5.0,-0.254,-0.355,20.0,-18.27,-15.8,9.1,-1.736
1070134,-4.0,0.946,7.4,7.6,6.8,0.437,0.705,12.3,-18.5,-4.5,2.7,-1.667
1318293,53.1,1.536,72.8,95.2,19.2,0.441,1.88,160.5,-76.43,59.2,79.6,0.744
1312908,-16.1,2.349,9.1,9.4,2.1,0.19,0.376,37.5,-44.57,-2.8,14.9,-0.188
733020,-6.7,1.37,8.7,9.0,5.0,0.234,0.56,28.5,-29.06,-3.1,12.0,-0.258
939219,-1.6,0.965,9.3,9.7,8.4,0.48,0.739,15.3,-23.47,-1.9,4.6,-0.413
1347104,5.3,0.953,14.3,15.0,14.4,1.111,3.226,11.0,-5.66,5.0,3.7,1.351
1504304,32.1,4.063,74.1,97.3,12.4,0.449,1.78,160.4,-72.14,62.3,78.6,0.793
1299351,-3.4,0.968,11.7,12.2,11.1,0.668,1.606,14.5,-10.4,-3.8,3.3,-1.152
1393389,-8.5,1.376,7.0,7.1,3.1,0.182,0.331,27.3,-33.15,-4.8,10.6,-0.453
1082482,-6.8,0.96,5.1,5.2,4.4,0.26,0.565,11.8,-13.4,-7.2,4.0,-1.8
733444,0.6,1.508,17.1,18.2,14.7,0.609,1.015,24.8,-27.8,5.5,5.8,0.948
1430427,-6.1,0.864,4.4,4.5,2.9,0.136,0.395,17.9,-14.8,-7.5,8.2,-0.915
1759236,24.6,0.373,30.3,33.9,31.6,1.412,2.915,20.0,-13.93,18.5,10.9,1.697
1541536,-5.5,1.234,24.2,26.4,8.3,0.366,1.236,60.5,-32.7,-0.2,27.8,-0.007
1375664,5.1,1.703,23.1,25.2,19.6,0.665,1.204,31.8,-26.67,11.7,12.7,0.921
1598898,32.3,3.048,62.5,78.8,6.2,0.359,1.441,168.5,-79.29,51.2,83.5,0.613
1214183,-2.8,1.125,10.1,10.4,9.1,0.508,0.9,15.9,-20.08,-1.6,3.8,-0.421
1663649,6.1,0.594,14.2,15.0,9.3,0.389,0.5,31.5,-45.43,1.9,15.6,0.122
1389223,-1.0,1.471,15.5,16.5,10.6,0.383,0.9,35.3,-32.72,3.6,14.3,0.252
1179392,-15.0,3.222,18.8,20.2,8.6,0.338,0.564,49.7,-65.15,6.9,20.6,0.335
1698219,7.0,0.938,18.5,19.8,18.9,1.283,11.058,12.8,-3.57,6.4,4.6,1.391
1056831,-29.4,1.83,-7.2,-7.0,-14.5,-0.229,-0.317,40.0,-45.36,-20.2,17.7,-1.141
1536430,2.7,1.289,17.2,18.3,15.1,0.613,1.166,24.8,-24.55,5.5,9.5,0.579
1742418,30.6,0.148,34.1,38.7,36.2,1.536,7.299,20.9,-6.78,22.5,12.1,1.86
1789219,31.0,1.057,41.8,48.8,44.5,1.463,4.964,27.2,-10.64,31.4,10.4,3.019
1657428,9.5,0.643,19.0,20.4,17.0,0.657,1.943,25.8,-16.03,5.3,12.6,0.421
1077148,0.1,1.172,17.0,18.1,16.1,0.789,1.744,19.0,-15.92,2.3,6.2,0.371
1080523,-5.4,1.212,8.1,8.3,5.8,0.282,0.548,21.6,-26.27,-3.4,7.6,-0.447
1536054,10.7,3.09,48.5,58.0,-7.0,0.372,1.106,125.0,-72.9,34.9,60.7,0.575
1631408,6.0,0.957,16.7,17.7,16.7,1.063,1.936,13.8,-14.47,5.6,3.1,1.806
1777734,4.5,2.109,34.0,38.6,-2.7,0.319,0.873,100.2,-60.37,18.9,48.6,0.389
1739728,52.1,2.122,73.4,96.1,50.2,0.736,2.472,97.0,-46.58,62.3,46.7,1.334
1794935,-4.2,1.679,20.1,21.7,15.8,0.519,1.23,34.9,-24.68,4.8,12.8,0.375
701189,13.0,0.899,23.6,25.8,24.1,1.25,3.939,17.3,-10.8,12.1,5.6,2.161
1488921,17.6,0.307,22.8,24.8,23.4,1.28,3.324,16.3,-11.92,10.5,9.2,1.141
819535,2.8,0.934,13.9,14.6,12.8,0.656,0.902,18.1,-29.21,2.1,6.9,0.304
1215208,268.4,-0.839,261.4,647.7,13.4,0.442,5.072,586.5,-91.42,248.8,293.4,0.848
1352449,1.4,0.964,13.5,14.2,12.3,0.625,1.022,18.4,-23.84,1.0,6.3,0.159
1802324,-1.1,1.318,18.7,20.1,17.7,0.797,1.887,21.0,-13.9,3.2,6.4,0.5
1698484,8.6,2.015,30.0,33.6,5.9,0.32,1.316,87.5,-35.57,18.4,42.1,0.437
1776878,24.0,0.526,30.6,34.3,25.4,0.72,1.669,39.8,-30.66,19.8,19.9,0.995
1399248,61.4,1.189,73.8,96.9,52.1,0.571,11.499,125.7,-11.94,63.0,62.6,1.006
1447946,-11.3,3.342,34.4,39.1,8.6,0.422,1.092,76.8,-56.57,19.4,33.4,0.581
1418226,53.1,2.977,107.7,159.5,81.1,0.797,6.183,132.5,-30.99,88.0,64.7,1.36
1771605,11.5,1.587,27.7,30.7,27.3,1.024,4.65,25.1,-9.67,16.7,7.9,2.114
1599579,23.6,2.241,47.1,56.1,32.9,0.579,2.552,77.9,-31.85,35.5,37.3,0.952
820027,129.9,0.933,141.1,235.0,-12.6,0.314,2.64,442.5,-94.19,129.2,221.2,0.584
1513126,3.2,0.508,10.3,10.7,6.2,0.283,0.483,29.2,-37.91,-1.6,14.6,-0.11
1724269,6.9,1.045,19.6,21.1,17.6,0.701,1.232,25.1,-20.6,7.3,10.2,0.716
1080386,16.7,1.781,36.1,41.2,32.8,0.871,2.733,39.1,-24.6,24.3,17.4,1.397
1427261,23.9,-0.187,23.7,25.8,13.9,0.449,1.188,48.2,-30.6,9.9,25.2,0.393
1695959,-3.2,1.42,13.2,13.9,9.4,0.407,0.544,27.6,-39.03,1.1,9.0,0.122
1551969,8.6,1.17,22.4,24.3,17.4,0.558,0.949,36.5,-40.52,10.4,16.7,0.623
1317627,6.6,1.172,20.3,21.9,7.5,0.327,1.09,56.0,-33.2,8.3,26.7,0.311
1518195,-7.5,1.156,6.7,6.9,5.1,0.254,0.462,18.6,-20.54,-5.9,5.1,-1.157
1633703,263.1,11.076,370.6,1277.6,10.2,0.47,6.203,784.5,-90.68,359.1,391.1,0.918
1631054,1.9,0.411,11.4,11.9,10.3,0.56,0.861,16.8,-21.29,-8.9,11.0,-0.809
1123570,-52.3,2.165,-37.1,-32.3,-43.4,-0.951,-0.839,41.2,-71.46,-45.2,18.7,-2.417
1569102,-7.5,0.993,4.1,4.2,2.9,0.133,0.331,15.8,-19.22,-7.6,5.1,-1.49
1140022,17.4,0.448,24.1,26.3,18.8,0.624,0.809,35.4,-55.0,11.7,17.8,0.657
1600145,120.0,-1.308,108.9,161.9,33.0,0.419,2.149,255.1,-88.34,96.8,128.3,0.754
1633969,27.8,1.847,55.1,67.5,56.9,1.214,5.169,43.7,-15.63,39.4,18.6,2.118
1769897,40.5,1.995,63.8,80.7,68.9,1.251,,49.4,-9.33,51.1,20.1,2.542
1591377,-8.9,1.397,7.1,7.3,0.9,0.133,0.373,38.3,-36.75,-4.9,17.2,-0.285
1724090,-2.8,1.23,10.8,11.3,8.2,0.377,0.624,23.4,-26.17,-0.6,8.0,-0.075
1565951,7.0,0.632,15.6,16.5,-4.9,0.21,0.487,64.5,-59.55,3.1,32.1,0.097
887793,-4.1,0.8,5.1,5.2,4.6,0.276,0.644,11.3,-11.3,-5.9,4.8,-1.229
1535279,9.9,1.871,32.7,37.0,-7.5,0.277,0.825,110.9,-69.49,19.6,54.3,0.361
1314404,11.9,0.942,24.0,26.2,24.7,1.327,4.515,16.6,-9.9,11.3,5.9,1.915
1629290,6.9,-0.688,1.2,1.2,-17.1,-0.013,0.023,63.5,-58.67,-12.1,34.1,-0.355
1598697,-11.1,1.147,2.2,2.2,-0.5,0.008,0.092,22.1,-33.86,-9.7,7.8,-1.244
1649147,-0.2,1.186,13.9,14.6,8.8,0.344,0.741,34.5,-26.51,1.7,15.4,0.11
1016972,0.9,0.789,10.2,10.6,4.5,0.226,0.434,36.4,-49.18,-1.1,17.5,-0.063
1352675,9.4,0.918,20.9,22.6,6.8,0.46,0.454,41.2,-83.29,8.5,19.5,0.436
1780507,9.5,1.582,27.7,30.8,25.9,0.892,1.598,28.9,-24.76,15.5,8.4,1.845
1086611,19.7,1.027,38.5,44.4,42.7,2.178,4.621,16.8,-8.49,20.2,5.5,3.673
1686776,39.9,2.621,67.5,86.6,20.6,0.375,3.477,174.7,-32.27,55.7,86.1,0.647
1773994,-5.1,1.736,22.0,23.9,8.1,0.321,1.716,62.3,-18.12,5.6,29.2,0.192
809339,6.9,1.32,21.5,23.3,9.3,0.333,0.8,58.7,-44.57,9.9,28.3,0.35
1350780,2.3,0.844,13.3,13.9,10.5,0.447,0.924,25.2,-23.74,0.6,11.6,0.052
1426940,-2.8,1.171,10.6,11.0,7.1,0.301,0.736,28.6,-23.81,-1.1,12.5,-0.088
1661144,15.2,0.778,25.6,28.1,13.0,0.457,0.874,51.5,-41.0,12.8,25.2,0.508
1730660,10.2,1.778,27.8,30.8,24.0,0.742,1.149,34.7,-31.91,17.0,13.2,1.288
1173460,13.3,1.124,34.2,38.9,33.9,1.151,1.585,28.0,-25.88,15.4,9.9,1.556
1767107,-1.2,1.204,13.4,14.1,11.8,0.561,1.046,20.3,-21.71,0.9,3.5,0.257
1008877,1.3,0.865,12.8,13.4,6.8,0.292,0.515,36.9,-47.72,-0.2,17.1,-0.012
1632283,11.5,0.863,21.4,23.2,15.8,0.502,0.906,38.7,-44.92,10.2,18.8,0.543
1454138,14.0,1.194,29.6,33.1,25.0,0.711,1.493,38.9,-37.8,16.2,17.0,0.953
1513779,-18.6,3.664,30.8,34.6,17.5,0.493,1.524,58.4,-31.29,15.9,24.4,0.652
1706766,40.0,1.812,60.2,75.3,52.1,0.969,2.84,60.1,-39.25,48.2,27.8,1.734
1156185,-18.7,1.881,4.1,4.2,2.0,0.101,0.352,20.9,-17.01,-8.9,5.5,-1.618
1698819,287.8,13.035,427.0,1727.3,115.7,0.801,7.93,530.4,-90.1,414.5,262.7,1.578
1482416,63.9,0.898,74.5,98.0,3.2,0.491,2.054,147.8,-63.16,62.9,73.7,0.853
351262,-0.8,2.775,36.6,42.0,-8.9,0.336,0.815,103.1,-82.95,21.9,50.2,0.436
922439,-9.3,0.515,-2.1,-2.1,-4.3,-0.2,-0.162,20.7,-32.33,-14.1,10.3,-1.369
1521019,26.4,1.016,39.2,45.4,-10.5,0.297,0.694,125.5,-90.75,26.5,62.4,0.425
1637359,7.4,1.983,36.2,41.4,5.3,0.402,1.069,85.1,-48.24,20.7,40.6,0.51
1599584,235.4,6.267,294.7,809.6,31.7,0.47,5.235,622.2,-90.49,283.5,310.4,0.913
65957,-35.7,1.534,-18.9,-17.6,-21.0,-0.731,-1.523,28.6,-24.86,-30.6,12.5,-2.448
1697267,55.8,2.053,78.2,104.3,66.2,0.882,3.216,86.4,-38.5,66.3,41.4,1.601
1673815,9.1,1.216,24.5,26.8,15.8,0.477,1.137,47.1,-36.14,11.5,22.1,0.52
1056807,38.8,1.734,58.0,71.8,15.0,0.373,2.68,150.0,-43.95,46.1,74.4,0.62
1744349,0.8,1.706,18.0,19.2,14.8,0.521,1.443,30.6,-20.99,7.1,10.8,0.657
1499066,2.5,1.976,24.0,26.2,13.4,0.425,1.047,51.7,-46.29,12.1,23.8,0.508
1770940,48.4,12.953,168.8,308.9,-2.8,0.447,3.264,373.6,-86.76,157.7,182.2,0.866
1389215,47.9,6.733,138.1,227.4,10.9,0.316,4.88,430.1,-46.12,123.0,214.0,0.575
1567634,2.8,0.96,14.0,14.7,13.6,0.877,0.783,13.6,-27.96,2.4,3.9,0.615
1080171,125.3,1.363,140.7,233.9,10.3,0.449,2.98,308.8,-88.56,128.8,154.2,0.835
1556970,-39.7,1.463,-22.9,-21.0,-41.3,-0.39,-0.517,63.8,-67.69,-35.0,31.4,-1.115
1278430,9.1,1.687,32.8,37.1,27.5,0.73,1.935,42.2,-26.88,17.9,19.7,0.909
1656735,13.6,1.569,34.2,38.8,31.5,0.917,1.748,35.1,-30.17,20.4,13.7,1.489
1801563,1.5,1.104,17.7,19.0,17.1,0.862,1.833,18.3,-12.63,2.8,3.3,0.848
1733472,70.5,-1.664,47.4,56.6,15.1,0.477,1.03,95.3,-61.32,30.4,50.7,0.6
1554871,-19.2,1.732,0.8,0.8,-25.8,-0.017,0.008,67.7,-82.06,-11.6,32.5,-0.357
1697856,16.4,0.895,29.8,33.4,32.0,1.793,4.67,15.5,-8.55,15.0,5.4,2.778
1750312,7.7,3.622,58.9,73.3,26.1,0.6,4.566,94.9,-42.04,43.3,44.3,0.977
1409362,2.4,0.91,13.3,14.0,11.4,0.544,0.56,20.8,-33.07,1.5,8.0,0.188
1544825,-43.3,1.295,-29.6,-26.5,-37.7,-0.666,-0.79,47.4,-61.58,-40.6,23.2,-1.75
1751006,-2.6,1.304,16.3,17.3,13.4,0.537,1.143,26.6,-20.65,1.3,9.2,0.141
1569765,30.1,0.163,33.9,38.4,17.3,0.428,1.12,74.5,-49.25,21.2,37.7,0.562
1806580,12.4,1.251,29.1,32.4,29.1,1.1,9.479,24.6,-10.41,15.3,8.8,1.739
1582732,16.1,0.716,25.4,27.9,22.4,0.735,1.05,31.8,-32.39,13.2,15.2,0.868
1409765,-5.2,1.229,10.6,11.0,5.9,0.257,0.583,33.3,-32.73,-2.6,14.7,-0.177
1137774,-22.3,1.517,-5.0,-4.9,-11.7,-0.193,-0.227,36.5,-40.79,-17.1,15.8,-1.082
1040592,-0.4,0.867,12.9,13.6,11.8,0.608,1.155,18.0,-21.54,-2.2,7.3,-0.301
1792851,49.7,0.773,62.0,77.9,60.9,1.106,4.949,54.3,-17.88,46.6,26.4,1.765
1767735,9.7,1.666,29.0,32.3,25.3,0.752,2.038,35.9,-22.08,16.6,13.0,1.277
1732537,231.4,-6.76,172.4,319.3,21.2,0.526,2.546,324.1,-86.24,161.4,163.7,0.986
1655543,21.5,1.786,44.7,52.7,12.6,0.428,1.187,99.5,-65.27,30.8,48.6,0.634
1005354,1.4,0.871,12.5,13.1,12.2,0.802,1.176,13.1,-16.22,0.1,4.3,0.023
885062,-10.3,1.316,5.2,5.3,2.5,0.138,0.286,22.8,-24.16,-7.0,8.4,-0.833
1071483,-11.3,1.145,1.8,1.9,0.2,-0.009,0.102,17.4,-27.88,-9.9,5.5,-1.8
1378946,335.2,-4.138,294.7,810.0,58.6,0.374,9.36,782.0,-48.2,282.5,391.4,0.722
1279912,13.0,3.869,55.1,67.6,12.0,0.423,1.443,125.6,-73.28,42.8,61.6,0.695
1451623,92.6,-2.077,73.1,95.7,80.5,1.298,22.629,54.8,-2.84,60.8,31.8,1.912
1467517,6.2,1.259,19.9,21.4,18.4,0.781,1.255,22.8,-19.77,8.6,6.9,1.246
1164478,-0.2,0.891,10.3,10.7,9.9,0.679,1.31,12.3,-13.09,-1.2,2.8,-0.429
1509842,4.8,3.385,41.1,47.8,4.0,0.429,1.095,91.1,-64.83,29.0,43.4,0.668
1568049,-5.1,0.072,-2.5,-2.5,-4.0,-0.272,-0.189,16.7,-22.88,-12.7,9.1,-1.396
1318259,-0.4,1.014,11.1,11.6,10.0,0.54,0.859,16.9,-22.18,-0.3,4.9,-0.061
1642351,16.4,0.81,30.1,33.7,29.8,1.014,2.072,27.7,-20.25,13.6,13.0,1.046
1061286,3.2,1.088,15.5,16.4,15.6,1.124,2.016,12.0,-9.61,4.1,3.2,1.281
1044797,-8.3,1.297,5.9,6.1,2.4,0.146,0.339,27.0,-31.34,-5.5,10.8,-0.509
1554815,17.7,1.761,38.1,43.9,7.0,0.326,1.108,111.0,-50.68,25.6,54.6,0.469
1528593,9.0,0.965,20.2,21.8,18.3,0.688,2.717,26.5,-13.53,8.7,12.2,0.713
1600746,-12.6,2.526,13.5,14.2,0.8,0.222,0.399,52.0,-51.71,2.0,22.3,0.09
1426749,-5.2,1.449,11.1,11.6,3.8,0.234,0.545,39.0,-29.66,-0.7,17.7,-0.04
