cik,alpha,beta,ariMeanRt,geoMeanRt,cagr,sharpe,sortino,annVol,maxDD,annExcessReturn,TE,IR
936939,-27.7,1.077,-14.8,-14.0,-15.6,-0.961,-0.94,17.5,-31.46,-26.9,7.9,-3.405
1615135,-17.3,1.682,1.6,1.6,-5.8,-0.011,0.039,39.7,-48.64,-10.5,15.4,-0.682
1739877,-2.2,0.887,9.6,10.0,7.9,0.394,0.664,19.4,-19.82,-3.4,5.1,-0.667
947996,-11.5,0.961,0.6,0.6,-1.1,-0.079,0.006,17.8,-29.34,-11.9,5.4,-2.204
707179,5.2,0.666,14.5,15.3,13.9,0.785,1.272,15.9,-20.3,1.6,6.7,0.239
1107075,-7.0,1.031,12.6,13.2,4.6,0.263,0.554,40.1,-28.29,-6.5,18.1,-0.359
1698777,-9.9,0.874,1.3,1.4,-3.9,-0.022,0.031,29.9,-44.9,-11.2,12.6,-0.889
1558313,18.2,0.545,26.3,29.0,-14.1,0.221,0.743,110.0,-55.19,13.0,54.9,0.237
1279627,7.0,0.964,19.2,20.6,18.6,0.909,1.908,18.9,-16.05,6.7,6.2,1.081
1641447,75.7,2.476,104.7,153.5,23.0,0.666,2.01,154.1,-80.62,91.8,74.8,1.227
1688511,6.9,1.284,22.6,24.6,14.4,0.468,0.925,44.0,-44.02,9.9,19.1,0.518
1037792,-13.9,1.563,4.5,4.6,0.5,0.09,0.216,28.1,-36.16,-8.0,8.9,-0.899
1599814,13.0,0.619,21.2,22.9,17.8,0.614,1.523,31.2,-21.04,9.3,15.2,0.612
1328331,-6.9,1.704,15.6,16.5,-38.6,0.099,0.455,136.6,-59.69,1.5,66.8,0.022
1082970,-8.1,0.369,-2.3,-2.3,-3.0,-0.35,-0.312,12.3,-12.29,-14.7,6.5,-2.262
1575239,23.6,1.05,36.4,41.6,32.6,0.813,2.043,42.3,-32.96,24.1,19.5,1.236
1484047,-7.4,1.414,9.4,9.8,4.5,0.248,0.371,29.9,-40.58,-3.1,11.1,-0.279
1055544,-1.1,1.03,11.7,12.2,10.8,0.612,0.805,15.9,-21.29,-0.8,2.2,-0.364
1627003,64.7,4.023,130.4,209.2,72.5,0.822,2.908,156.3,-66.34,112.6,74.8,1.505
1352924,9.4,1.258,24.6,27.0,15.8,0.475,1.329,47.6,-29.73,12.1,22.0,0.55
1748814,10.6,1.561,29.6,33.1,14.3,0.443,1.089,62.4,-41.68,16.7,28.2,0.592
1781942,17.6,0.916,34.1,38.7,35.0,1.24,4.665,25.9,-11.38,16.3,10.6,1.538
1607636,0.9,1.126,13.8,14.5,12.6,0.628,0.89,18.8,-22.53,2.2,4.0,0.55
1578370,1.7,0.765,11.5,12.0,9.6,0.451,0.848,21.0,-19.39,-0.7,8.8,-0.08
1690717,-15.3,1.194,-0.1,-0.1,-3.8,-0.081,-0.024,25.7,-42.39,-13.2,7.9,-1.671
1752579,0.7,0.766,11.0,11.5,6.9,0.309,0.683,29.2,-28.62,-1.9,13.1,-0.145
846797,-2.6,0.619,6.3,6.4,5.0,0.267,0.434,16.1,-26.88,-6.9,7.2,-0.958
1021258,-4.5,1.169,9.8,10.1,7.4,0.324,0.713,24.0,-20.12,-2.7,8.4,-0.321
820743,-30.5,1.181,-16.1,-15.2,-17.5,-0.813,-1.017,22.3,-39.73,-28.6,7.0,-4.086
1549408,-0.7,1.55,16.6,17.7,-1.2,0.22,0.596,66.5,-51.64,4.8,31.2,0.154
1665887,143.8,1.378,161.1,287.3,3.6,0.363,3.661,438.3,-89.84,148.0,218.9,0.676
1569833,-7.4,0.913,4.2,4.3,1.9,0.101,0.292,21.8,-21.25,-8.3,8.6,-0.965
1567195,8.0,1.274,23.4,25.6,9.9,0.407,0.741,52.6,-63.1,10.9,24.6,0.443
1729212,8.5,1.163,22.8,24.8,19.6,0.683,1.655,30.5,-20.66,10.2,10.8,0.944
1575662,-7.6,1.397,10.6,11.0,7.0,0.302,0.687,28.5,-25.91,-3.0,9.3,-0.323
1733788,1.8,1.162,16.1,17.1,14.0,0.606,0.947,23.2,-25.93,3.5,4.5,0.778
1013538,-7.4,0.823,4.1,4.2,2.8,0.134,0.276,16.0,-27.49,-9.4,5.4,-1.741
1731446,65.1,1.424,82.2,111.2,90.5,1.37,13.983,58.5,-12.47,69.6,26.4,2.636
1768089,1.4,1.381,18.4,19.7,15.7,0.607,1.299,27.0,-19.34,5.5,5.8,0.948
1106191,-10.5,0.656,-1.7,-1.6,-4.8,-0.146,-0.117,25.0,-31.23,-14.2,11.8,-1.203
1484085,4.6,0.561,12.5,13.1,10.5,0.46,0.918,22.7,-25.33,-0.0,11.1,-0.0
1387615,-8.0,0.846,2.2,2.2,1.2,0.015,0.134,14.1,-24.39,-9.5,3.5,-2.714
1483066,52.3,1.603,71.1,92.4,23.9,0.32,5.508,216.1,-22.24,58.6,107.5,0.545
1474069,27.1,0.341,35.1,39.9,16.4,0.502,1.284,65.8,-41.41,15.6,33.4,0.467
1569650,-13.3,0.998,-0.4,-0.4,-2.4,-0.123,-0.056,19.4,-27.93,-13.3,6.0,-2.217
1050464,12.8,2.314,39.1,45.2,7.8,0.372,1.016,99.8,-65.97,26.6,47.8,0.556
1670104,34.7,0.899,46.8,55.7,48.0,1.208,3.759,37.1,-17.02,33.5,17.0,1.971
1599822,87.6,2.875,118.0,181.3,17.4,0.545,2.229,212.9,-89.35,106.2,105.2,1.01
1346378,0.1,0.991,12.5,13.1,11.2,0.558,0.877,18.8,-22.31,-0.0,5.9,-0.0
1722638,2.9,0.997,15.5,16.4,14.4,0.708,1.218,19.0,-18.28,2.9,2.3,1.261
1804329,43.0,1.099,62.4,78.6,70.1,1.62,13.665,37.3,-9.92,44.6,16.3,2.736
1559832,5.3,0.665,14.3,15.1,13.3,0.654,1.49,18.8,-13.78,1.8,8.4,0.214
1096783,2.3,0.938,14.7,15.5,14.3,0.848,1.017,15.0,-19.81,1.6,2.9,0.552
820123,28.3,3.144,64.4,81.7,12.7,0.334,1.591,186.9,-83.6,51.6,91.8,0.562
1802816,2.6,1.114,22.3,24.2,21.8,0.989,1.501,20.5,-17.87,4.4,4.6,0.957
1165408,-8.6,0.974,3.6,3.6,2.4,0.104,0.241,15.3,-19.49,-8.9,2.6,-3.423
932752,-28.2,1.575,-11.5,-11.0,-12.0,-0.932,-1.255,14.5,-16.49,-22.8,5.5,-4.145
1446194,7.9,2.226,33.3,37.7,9.8,0.357,0.872,87.7,-78.31,20.8,41.6,0.5
1783412,13.3,1.073,25.4,28.0,25.2,1.083,1.991,21.6,-16.44,14.0,2.9,4.828
1800745,4.5,-0.098,5.4,5.5,3.6,0.186,0.321,18.1,-23.1,-7.7,12.5,-0.616
1664503,2.0,0.807,16.0,17.0,15.7,0.937,1.048,14.9,-19.41,-0.9,4.6,-0.196
1595082,27.8,0.535,35.1,40.0,12.3,0.458,1.153,72.3,-61.03,23.1,36.1,0.64
1630243,11.5,1.408,29.1,32.5,23.0,0.656,1.46,41.4,-29.26,16.0,17.5,0.914
1664193,51.8,0.63,60.7,75.9,50.4,0.781,5.003,75.2,-21.6,47.8,37.3,1.282
1667140,-2.8,0.606,6.0,6.1,4.7,0.246,0.474,16.1,-17.4,-7.2,7.2,-1.0
1592405,20.2,1.754,33.4,37.8,16.6,0.472,1.131,66.6,-40.48,25.0,31.6,0.791
908431,-13.5,1.179,0.9,0.9,-1.2,-0.054,0.027,20.0,-31.74,-11.6,5.1,-2.275
1424177,-4.9,1.065,8.3,8.5,7.1,0.387,0.551,16.3,-24.57,-4.2,2.0,-2.1
1159457,9.4,0.522,16.9,18.0,14.2,0.5,2.279,29.7,-13.15,4.5,14.9,0.302
820124,-18.7,1.1,-5.2,-5.1,-7.0,-0.394,-0.302,18.2,-40.35,-17.7,4.1,-4.317
912160,-9.8,1.23,5.1,5.2,2.8,0.146,0.318,21.3,-24.65,-7.4,5.7,-1.298
1469528,23.1,1.947,44.8,52.9,33.4,0.829,1.172,51.6,-70.63,32.7,22.4,1.46
1317724,-12.6,0.908,-1.0,-1.0,-3.5,-0.128,-0.114,23.2,-24.83,-13.6,9.5,-1.432
1675688,7.3,3.726,49.1,58.9,-3.2,0.4,1.339,117.7,-56.53,36.4,54.4,0.669
1581811,-7.0,1.126,6.0,6.1,2.7,0.156,0.326,25.5,-30.73,-5.8,9.7,-0.598
1085393,-13.6,1.2,1.0,1.0,-3.1,-0.035,0.027,28.2,-40.27,-11.5,11.0,-1.045
1657980,1.9,1.044,15.5,16.4,11.9,0.464,1.122,29.0,-21.27,2.4,10.4,0.231
1748240,2.7,0.994,20.5,22.1,-14.7,0.21,0.722,88.1,-50.78,2.6,43.3,0.06
1729045,-5.0,1.156,9.2,9.5,6.6,0.315,0.528,22.8,-26.81,-3.4,4.1,-0.829
1697791,-4.3,1.141,9.9,10.3,7.4,0.359,0.454,22.1,-34.44,-2.8,5.0,-0.56
1352526,0.4,0.955,12.4,13.0,10.4,0.46,0.986,22.6,-21.83,-0.1,8.9,-0.011
1453415,2.8,0.763,13.5,14.2,13.6,1.069,3.935,10.7,-4.77,0.1,4.8,0.021
1317784,-6.5,1.58,12.6,13.2,5.4,0.274,0.42,38.7,-53.02,-0.2,15.8,-0.013
1567752,-23.2,1.088,-8.3,-8.1,-15.9,-0.259,-0.391,40.0,-40.98,-22.2,18.1,-1.227
1006249,4.3,1.456,19.7,21.3,20.5,1.476,3.185,12.0,-7.35,8.5,3.4,2.5
1579668,19.8,0.186,24.3,26.6,18.3,0.584,1.034,38.1,-38.43,9.1,19.8,0.46
92230,54.1,2.82,85.7,117.3,35.7,0.357,6.005,234.5,-22.76,73.2,116.1,0.63
1386935,8.5,0.945,20.5,22.1,16.9,0.56,2.318,32.9,-17.9,7.9,14.7,0.537
1777469,60.9,-1.308,47.0,55.9,-8.2,0.375,1.39,119.9,-50.16,32.9,61.9,0.532
1727917,7.2,0.763,17.3,18.4,17.2,1.022,1.582,14.9,-13.78,4.7,3.6,1.306
1596461,-2.2,0.43,4.1,4.1,3.0,0.148,0.254,14.0,-19.67,-7.8,7.1,-1.099
887402,12.7,1.994,35.6,40.7,6.1,0.312,0.878,107.7,-77.09,23.1,52.3,0.442
1039807,-6.5,1.051,7.2,7.4,6.0,0.316,0.528,16.5,-19.5,-5.9,2.4,-2.458
1666664,0.7,0.991,13.8,14.5,10.4,0.416,0.934,28.3,-19.36,0.6,11.6,0.052
1280511,44.8,3.908,90.2,125.6,14.8,0.346,2.801,255.2,-49.46,77.1,126.2,0.611
1584362,-26.3,1.234,-10.5,-10.1,-20.0,-0.348,-0.283,36.0,-68.44,-23.7,17.6,-1.347
1789382,6.4,0.736,20.1,21.7,19.4,0.87,3.412,20.8,-7.54,2.3,8.9,0.258
1556218,1.5,0.963,13.6,14.3,12.3,0.622,0.853,18.7,-26.96,1.1,6.1,0.18
1535578,-14.8,0.18,-11.0,-10.6,-22.6,-0.243,-0.42,53.6,-49.1,-23.2,27.1,-0.856
914208,-5.6,1.042,7.4,7.6,4.9,0.235,0.469,22.9,-26.24,-5.1,8.5,-0.6
1479983,-14.9,0.478,-8.2,-7.9,-23.2,-0.168,-0.382,60.8,-45.68,-20.0,30.5,-0.656
1021008,-2.9,1.278,11.4,11.9,9.3,0.436,0.632,21.6,-30.49,-0.2,5.1,-0.039
1569099,8.8,0.413,15.4,16.3,15.8,1.309,2.972,10.3,-6.9,2.3,6.1,0.377
40729,11.8,-0.805,5.3,5.4,-2.9,0.077,0.215,43.0,-35.13,-7.2,24.7,-0.291
1259887,-2.9,1.021,9.8,10.2,8.5,0.444,0.794,17.6,-19.4,-2.7,4.6,-0.587
1439805,-10.4,1.43,7.6,7.9,-4.0,0.105,0.269,53.9,-47.19,-5.6,24.7,-0.227
1567755,56.0,1.581,74.2,97.5,30.6,0.484,1.831,149.3,-77.17,61.9,73.8,0.839
810716,-4.3,0.998,10.4,10.8,9.0,0.474,0.555,17.7,-29.64,-4.3,5.4,-0.796
1387814,-38.0,0.929,-25.1,-22.9,-30.7,-0.606,-0.995,44.8,-48.63,-38.8,21.9,-1.772
1116992,-25.9,1.238,-14.4,-13.7,-16.6,-0.715,-0.64,23.0,-43.07,-24.1,8.4,-2.869
1627608,48.0,3.526,87.1,119.9,1.5,0.478,2.11,177.9,-76.31,74.6,86.7,0.86
1697796,69.1,4.672,121.1,188.0,6.6,0.38,2.456,313.1,-90.24,108.4,154.5,0.702
1506796,-6.3,1.039,5.7,5.8,4.1,0.202,0.458,18.3,-22.03,-5.9,4.7,-1.255
1759751,-7.4,1.194,8.6,8.8,4.8,0.247,0.394,26.6,-28.6,-5.1,7.4,-0.689
1129919,-18.2,2.077,5.6,5.7,-0.4,0.11,0.181,32.6,-42.02,-6.9,9.5,-0.726
1115941,-17.6,0.984,-2.0,-2.0,-3.3,-0.261,-0.206,15.5,-22.57,-17.8,3.7,-4.811
1364615,14.1,0.978,28.1,31.2,29.5,1.55,2.284,16.9,-18.68,13.8,4.7,2.936
1715228,21.4,1.405,38.3,44.2,19.2,0.494,1.27,73.5,-54.97,25.7,34.5,0.745
1599882,5.8,0.949,17.5,18.7,11.7,0.416,0.865,37.3,-32.6,5.3,17.2,0.308
1134007,-24.2,1.252,-9.0,-8.7,-12.5,-0.384,-0.604,28.7,-27.7,-21.5,11.1,-1.937
1428948,18.1,1.266,33.4,37.8,36.7,2.246,4.554,14.0,-9.34,20.9,5.6,3.732
1323119,125.0,-2.114,106.7,157.5,44.0,0.379,8.696,276.1,-19.74,95.1,139.2,0.683
1720336,15.7,0.692,28.8,32.1,28.8,1.11,3.418,24.2,-10.64,10.7,10.9,0.982
928633,-0.5,0.75,9.4,9.8,7.8,0.384,0.94,19.3,-15.8,-3.1,8.2,-0.378
1650301,24.9,0.691,34.3,39.0,10.6,0.405,1.413,79.9,-35.66,21.6,39.6,0.545
1748278,9.1,0.868,19.4,20.9,19.0,0.952,1.762,18.3,-16.6,7.8,4.1,1.902
1139986,-3.0,2.2,27.2,30.1,22.1,0.694,0.957,36.3,-42.92,12.4,12.6,0.984
1091961,-0.4,0.685,8.8,9.1,8.3,0.556,1.032,12.3,-12.86,-3.7,4.3,-0.86
808722,-22.1,1.535,-0.3,-0.3,-7.7,-0.067,-0.026,34.8,-55.37,-15.2,14.2,-1.07
1135121,176.3,-0.113,176.9,332.6,42.9,0.611,3.6,286.4,-91.44,162.1,143.5,1.13
1539948,9.1,1.181,23.5,25.7,17.2,0.507,0.957,42.4,-47.69,11.0,19.4,0.567
1326234,18.2,1.371,34.6,39.3,34.0,1.077,2.149,30.2,-23.11,22.1,11.5,1.922
1068809,-40.0,1.234,-27.1,-24.4,-49.9,-0.328,-0.721,88.5,-68.12,-38.0,44.0,-0.864
1034188,-1.8,0.761,7.9,8.2,7.3,0.466,1.259,12.7,-9.37,-4.2,5.3,-0.792
1540141,-2.9,1.183,12.5,13.1,12.1,0.73,1.362,14.4,-11.31,-0.9,6.0,-0.15
1597549,1.5,0.871,11.2,11.7,-8.4,0.121,0.433,76.2,-40.17,0.4,38.0,0.011
1352187,11.9,1.003,24.7,27.1,23.6,0.9,1.99,25.3,-17.8,11.9,10.2,1.167
1686242,0.2,1.188,15.9,16.9,10.2,0.384,1.591,36.3,-22.37,2.4,15.1,0.159
1687156,-0.0,0.986,12.5,13.1,11.1,0.559,0.923,18.8,-20.16,-0.2,4.0,-0.05
837592,-4.6,0.947,7.3,7.5,6.2,0.346,0.547,15.3,-23.12,-5.2,3.2,-1.625
1729848,-8.9,1.424,8.2,8.4,2.4,0.2,0.252,30.8,-48.79,-4.4,8.7,-0.506
1333978,11.9,1.158,26.1,28.7,28.3,2.712,4.464,8.9,-5.6,13.6,2.2,6.182
831457,2.5,0.306,7.6,7.8,7.0,0.458,1.145,12.2,-7.79,-4.6,6.9,-0.667
1773830,4.2,0.81,15.8,16.8,11.2,0.403,1.162,34.2,-21.03,1.9,15.0,0.127
1607239,-0.5,1.923,20.1,21.6,10.3,0.343,0.724,52.7,-48.07,8.4,23.0,0.365
1102598,24.6,0.724,36.2,41.4,25.9,0.606,1.251,56.4,-35.19,20.9,27.8,0.752
1610880,1.1,1.363,16.2,17.2,-3.7,0.22,0.527,64.5,-48.16,4.6,30.6,0.15
1438129,26.1,-0.153,26.5,29.3,22.2,0.65,3.266,37.7,-14.42,14.0,19.3,0.725
1518235,48.6,0.609,56.5,69.7,25.5,0.365,3.48,149.3,-29.75,44.9,74.6,0.602
1016683,-4.6,1.022,8.1,8.4,6.9,0.372,0.655,16.5,-19.14,-4.4,3.3,-1.333
1689007,13.3,0.652,22.3,24.2,15.2,0.506,1.315,40.0,-37.21,9.6,19.5,0.492
884414,-1.1,1.153,13.0,13.7,11.1,0.506,0.963,21.8,-23.64,0.5,6.8,0.074
1061187,-24.7,-0.46,-28.3,-25.4,-27.2,-1.606,-1.597,18.9,-35.53,-42.5,10.8,-3.935
1099762,10.3,1.07,23.6,25.8,23.3,1.016,2.584,21.3,-15.1,11.0,3.9,2.821
1305841,-13.1,0.896,-1.7,-1.7,-3.5,-0.202,-0.141,18.5,-28.75,-14.2,6.5,-2.185
1512991,22.2,4.07,66.9,85.7,24.8,0.489,1.329,132.8,-84.74,54.4,63.3,0.859
1443689,-24.8,2.175,0.0,0.0,-12.7,-0.039,-0.015,49.6,-56.69,-12.5,20.7,-0.604
1803397,5.0,1.114,26.4,29.2,26.6,1.143,2.245,21.4,-15.34,7.0,3.9,1.795
726854,2.7,0.988,14.4,15.2,13.8,0.792,1.045,15.7,-21.43,2.6,2.6,1.0
1767601,24.2,0.739,34.3,38.9,35.3,1.293,2.971,25.0,-15.33,21.4,10.9,1.963
1569064,3.9,2.31,28.7,31.9,9.1,0.403,0.818,66.2,-61.42,16.8,29.8,0.564
1797873,7.7,0.905,24.0,26.3,24.6,1.299,2.109,16.9,-13.47,6.2,4.3,1.442
1767433,4.2,0.277,10.6,11.0,6.8,0.303,0.602,28.4,-21.62,-7.2,15.5,-0.465
1585047,60.8,4.028,104.2,152.5,7.6,0.32,2.081,319.8,-90.24,91.9,158.5,0.58
1759760,56.4,0.623,65.1,82.9,73.4,1.564,8.848,40.4,-10.17,52.3,19.8,2.641
1025835,-6.7,1.865,14.8,15.7,-0.9,0.195,0.432,66.0,-73.86,2.3,30.6,0.075
1076598,-1.3,0.948,10.1,10.5,8.4,0.414,0.647,19.6,-19.89,-1.9,6.5,-0.292
1096978,8.5,3.022,41.1,47.9,-23.2,0.207,0.945,188.5,-67.06,29.0,92.7,0.313
1036248,-14.4,0.861,-3.4,-3.3,-4.9,-0.299,-0.355,18.0,-19.21,-15.9,6.5,-2.446
49205,-2.2,0.974,10.4,10.8,8.9,0.437,0.836,19.2,-19.56,-2.4,6.2,-0.387
1563592,25.7,3.155,59.8,74.6,46.7,0.795,3.016,72.7,-26.42,47.6,35.4,1.345
1065349,108.3,-3.839,70.0,90.6,2.2,0.308,1.902,221.0,-89.38,57.5,112.7,0.51
1574717,5.4,0.967,19.4,20.9,5.1,0.317,0.726,55.0,-42.03,5.0,26.8,0.187
1668155,0.7,0.988,13.7,14.4,12.2,0.581,0.98,20.1,-20.23,0.5,6.1,0.082
1009005,-12.6,1.528,5.0,5.1,1.3,0.109,0.245,27.9,-30.61,-7.2,8.2,-0.878
860662,9.0,-1.408,-3.8,-3.7,-16.3,-0.102,-0.172,56.4,-45.44,-16.3,31.8,-0.513
1653926,2.7,0.862,14.3,15.1,13.6,0.743,1.481,16.6,-16.08,1.2,4.7,0.255
1773206,34.9,0.41,43.9,51.7,42.8,1.012,5.407,41.5,-10.56,24.7,21.2,1.165
1167553,-27.1,2.62,4.0,4.1,-5.2,0.05,0.094,39.9,-56.26,-9.1,17.0,-0.535
1738902,7.6,-0.151,7.9,8.2,-19.8,0.082,0.186,72.8,-64.14,-5.0,38.0,-0.132
1014315,-9.5,1.261,5.7,5.9,3.2,0.165,0.331,22.6,-24.58,-6.8,6.6,-1.03
1616525,-10.2,0.652,-1.4,-1.3,-6.2,-0.115,-0.071,29.1,-47.77,-13.8,14.0,-0.986
1534468,18.2,1.082,31.6,35.5,29.4,0.871,2.104,34.0,-26.42,19.1,15.0,1.273
1126735,-1.4,1.033,11.5,12.0,10.5,0.589,0.846,16.1,-19.72,-1.0,2.5,-0.4
1483467,0.2,1.017,12.9,13.5,11.9,0.639,1.007,17.1,-19.1,0.4,4.0,0.1
1729428,8.9,0.602,17.3,18.5,13.8,0.529,0.823,28.9,-29.04,4.7,14.0,0.336
1351950,-8.4,0.831,2.6,2.6,1.3,0.038,0.192,16.2,-19.03,-10.3,5.2,-1.981
1637460,-5.8,1.615,13.2,13.9,5.5,0.304,0.45,36.9,-49.24,0.7,11.6,0.06
1389974,-19.9,0.621,-11.0,-10.6,-13.7,-0.501,-0.715,26.0,-26.12,-24.2,12.8,-1.891
934639,-13.4,1.104,0.2,0.2,-5.0,-0.053,-0.016,34.0,-36.9,-12.3,14.9,-0.826
1540945,-15.2,0.44,-8.8,-8.5,-9.1,-0.935,-0.956,11.5,-17.91,-20.9,6.1,-3.426
1803156,-5.9,3.406,50.1,60.4,26.6,0.524,1.833,91.8,-39.82,32.3,41.1,0.786
1541897,8.9,0.608,17.7,18.9,17.9,1.171,1.863,13.4,-13.12,4.5,5.8,0.776
1763404,-8.8,1.38,8.3,8.5,4.5,0.224,0.512,28.0,-26.16,-4.6,6.9,-0.667
1767898,3.2,0.682,12.6,13.2,5.9,0.3,0.362,35.4,-47.7,-0.3,16.9,-0.018
1553936,-4.0,0.723,5.6,5.7,-1.6,0.101,0.192,35.6,-49.87,-6.9,17.1,-0.404
1801265,47.3,-0.184,46.1,54.7,47.0,1.209,3.408,36.4,-17.64,26.6,21.3,1.249
1106590,-8.9,1.055,2.6,2.6,1.9,0.051,0.2,12.1,-15.39,-8.4,3.2,-2.625
1804717,6.4,0.619,18.2,19.5,18.5,1.229,5.486,13.2,-5.15,0.3,5.6,0.054
1689232,2.6,1.247,18.3,19.6,10.2,0.409,0.579,39.8,-43.37,5.3,16.0,0.331
1731275,-1.0,0.928,10.8,11.3,9.5,0.486,0.887,18.2,-17.26,-1.8,3.1,-0.581
1743404,57.7,1.424,73.4,96.2,51.2,0.681,1.529,104.9,-59.66,61.8,50.8,1.217
1606720,61.8,0.464,69.2,89.3,68.6,1.089,2.752,61.7,-32.54,55.7,31.1,1.791
1595077,17.5,0.207,21.6,23.4,17.0,0.544,1.601,36.0,-25.57,9.7,19.0,0.511
1731216,7.9,0.724,17.5,18.7,16.9,0.894,1.18,17.4,-22.42,4.9,6.3,0.778
1277779,-18.7,1.343,-2.6,-2.5,-7.3,-0.148,-0.146,30.8,-35.07,-15.1,12.0,-1.258
1749768,12.8,1.382,34.2,38.9,33.3,1.062,2.568,30.4,-19.59,18.1,7.9,2.291
1567738,11.4,0.367,16.9,18.0,17.4,1.37,2.14,10.9,-11.55,5.3,6.9,0.768
1108831,-16.4,0.992,-3.9,-3.9,-7.4,-0.229,-0.229,26.0,-36.21,-16.4,10.7,-1.533
1766929,55.6,0.177,59.7,74.5,25.6,0.578,1.211,99.9,-72.15,45.9,50.7,0.905
1725888,-6.5,1.359,9.9,10.3,2.6,0.211,0.392,37.4,-40.64,-2.7,14.1,-0.191
733986,27.5,0.211,31.6,35.5,25.9,0.664,1.548,44.5,-38.71,19.7,23.0,0.857
1802013,-0.9,1.432,14.1,14.8,11.8,0.509,1.019,23.7,-18.09,3.0,5.8,0.517
1132356,-0.6,0.588,7.3,7.5,7.0,0.524,0.992,10.2,-10.43,-4.8,5.0,-0.96
1767457,-13.4,3.311,27.7,30.7,1.7,0.315,0.884,81.6,-51.82,13.9,33.3,0.417
1034771,1.1,1.166,15.3,16.2,14.2,0.685,1.559,19.4,-18.24,2.8,4.6,0.609
1483060,-13.2,0.692,-4.2,-4.1,-5.0,-0.478,-0.463,13.0,-14.52,-16.4,6.2,-2.645
1784093,5.6,1.098,20.5,22.2,19.0,0.776,1.248,23.9,-21.78,6.8,5.7,1.193
9631,-5.3,1.463,12.0,12.6,6.8,0.303,0.676,33.1,-29.16,-0.5,13.0,-0.038
1399386,-4.9,0.977,7.8,8.0,3.8,0.208,0.38,28.0,-33.34,-5.2,11.5,-0.452
1426083,34.7,0.665,43.6,51.3,-0.2,0.424,0.996,98.1,-80.92,31.1,48.9,0.636
1009254,-0.7,0.894,11.0,11.4,10.4,0.638,0.951,14.1,-17.79,-1.8,2.5,-0.72
1632972,70.6,-0.005,72.5,94.8,75.1,0.94,28.589,75.0,-4.57,60.7,38.4,1.581
1340614,-19.5,1.47,1.4,1.4,-12.2,-0.011,0.029,53.6,-48.06,-13.5,25.0,-0.54
1739878,-7.3,0.927,6.2,6.4,4.1,0.207,0.419,20.4,-21.43,-8.2,5.8,-1.414
1103882,-5.8,3.548,33.4,37.8,1.3,0.337,1.011,93.2,-73.23,20.9,42.8,0.488
1595880,18.0,1.658,36.3,41.5,33.9,0.932,1.775,36.8,-34.68,24.5,13.9,1.763
1800911,-0.8,0.971,17.8,19.0,17.4,0.934,1.885,16.9,-14.62,-1.3,3.1,-0.419
1766788,-14.6,0.778,-4.1,-4.0,-7.7,-0.225,-0.282,27.1,-29.64,-17.0,11.8,-1.441
811808,5.1,0.856,16.6,17.7,12.6,0.428,1.71,34.2,-19.7,3.5,15.2,0.23
1567397,28.6,1.043,41.2,48.0,4.5,0.356,1.662,110.2,-39.6,29.1,54.8,0.531
1771169,-1.1,0.778,9.3,9.7,4.6,0.241,0.436,30.4,-34.1,-3.6,13.7,-0.263
1137429,-11.4,0.965,1.1,1.1,-0.5,-0.051,0.043,17.7,-23.11,-11.8,5.0,-2.36
944388,-0.2,2.4,27.0,29.9,12.1,0.389,0.814,64.2,-61.21,14.5,28.6,0.507
1737112,10.1,0.765,20.2,21.8,19.9,0.99,1.428,18.4,-20.08,7.6,6.4,1.188
1747057,15.3,0.501,22.8,24.8,5.1,0.377,0.569,55.2,-50.3,9.9,27.7,0.357
1697398,41.6,1.472,59.3,73.9,4.6,0.472,1.284,121.5,-69.89,46.6,59.5,0.783
1026081,-14.1,0.337,-8.2,-7.9,-9.9,-0.5,-0.604,20.3,-24.66,-21.7,11.1,-1.955
1106500,-19.5,1.269,-2.6,-2.6,-11.2,-0.115,-0.11,39.8,-55.19,-16.3,16.9,-0.964
1140315,30.6,0.445,37.2,42.8,7.5,0.384,1.137,91.8,-63.37,24.7,46.0,0.537
1633050,1.4,1.355,18.8,20.2,17.5,0.756,1.259,22.3,-18.74,5.4,4.8,1.125
1052100,-17.4,1.305,1.2,1.2,-1.0,-0.04,0.045,20.6,-23.6,-13.5,5.0,-2.7
1651424,30.6,3.367,69.3,89.4,29.1,0.736,1.337,91.3,-85.36,56.4,41.3,1.366
1731447,6.1,1.042,19.1,20.5,17.1,0.688,1.562,24.9,-22.17,6.5,7.8,0.833
1667146,7.8,1.233,24.1,26.4,21.6,0.817,0.829,27.1,-42.31,10.5,9.0,1.167
1565854,15.8,1.428,32.8,37.1,22.3,0.575,1.546,53.6,-37.55,20.3,24.8,0.819
1089755,-26.5,1.047,-14.3,-13.6,-16.5,-0.696,-0.699,23.4,-38.43,-26.1,8.8,-2.966
1632512,-1.2,0.915,9.8,10.2,8.8,0.497,0.737,15.8,-21.46,-2.0,3.3,-0.606
1593387,21.1,1.907,47.4,56.5,21.6,0.601,1.261,75.5,-58.17,32.7,33.9,0.965
1318103,-8.0,1.203,16.9,18.0,15.1,0.59,1.192,25.3,-18.99,-4.2,4.3,-0.977
1631738,-1.8,1.027,10.7,11.1,8.0,0.356,0.597,24.3,-26.88,-1.5,9.0,-0.167
1599212,2.2,1.162,17.7,18.9,16.5,0.762,1.519,20.6,-16.14,4.1,6.0,0.683
