Date,Ticker,Open,High,Low,Close,Volume,OpenAdjusted,HighAdjusted,LowAdjusted,CloseAdjusted,VolumeAdjusted
2022-04-28,MITQ,1.28,1.29,1.18,1.21,282333.0,1.28,1.29,1.18,1.21,282333.0
2022-04-29,MITQ,1.26,1.29,1.18,1.18,173293.0,1.26,1.29,1.18,1.18,173293.0
2022-05-02,MITQ,1.17,1.19,1.09,1.14,276432.0,1.17,1.19,1.09,1.14,276432.0
2022-05-03,MITQ,1.12,1.17,1.07,1.11,277642.0,1.12,1.17,1.07,1.11,277642.0
2022-05-04,MITQ,1.12,1.1293,1.05,1.11,168655.0,1.12,1.1293,1.05,1.11,168655.0
2022-05-05,MITQ,1.1,1.18,1.03,1.13,282016.0,1.1,1.18,1.03,1.13,282016.0
2022-05-06,MITQ,1.13,1.1696,1.05,1.12,155296.0,1.13,1.1696,1.05,1.12,155296.0
2022-05-09,MITQ,1.09,1.15,0.98,1.0101,346151.0,1.09,1.15,0.98,1.0101,346151.0
2022-05-10,MITQ,1.05,1.05,0.8952,0.9,313595.0,1.05,1.05,0.8952,0.9,313595.0
2022-05-11,MITQ,0.873,0.903,0.8204,0.8624,203737.0,0.873,0.903,0.8204,0.8624,203737.0
2022-05-12,MITQ,0.8582,0.9447,0.82,0.9339,84397.0,0.8582,0.9447,0.82,0.9339,84397.0
2022-05-13,MITQ,0.926,1.06,0.8994,1.02,168137.0,0.926,1.06,0.8994,1.02,168137.0
2022-05-16,MITQ,1.03,1.1189,1.0,1.03,150173.0,1.03,1.1189,1.0,1.03,150173.0
2022-05-17,MITQ,1.34,1.4,1.07,1.24,10287224.0,1.34,1.4,1.07,1.24,10287224.0
2022-05-18,MITQ,1.15,1.26,1.12,1.24,824667.0,1.15,1.26,1.12,1.24,824667.0
2022-05-19,MITQ,1.11,1.28,1.11,1.25,357505.0,1.11,1.28,1.11,1.25,357505.0
2022-05-20,MITQ,1.22,1.34,1.22,1.34,347448.0,1.22,1.34,1.22,1.34,347448.0
2022-05-23,MITQ,1.19,1.28,1.17,1.2,190709.0,1.19,1.28,1.17,1.2,190709.0
2022-05-24,MITQ,1.14,1.19,1.01,1.11,269720.0,1.14,1.19,1.01,1.11,269720.0
2022-05-25,MITQ,1.05,1.16,1.0292,1.16,41015.0,1.05,1.16,1.0292,1.16,41015.0
2022-05-26,MITQ,1.13,1.2,1.11,1.13,26342.0,1.13,1.2,1.11,1.13,26342.0
2022-05-27,MITQ,1.12,1.2,1.08,1.19,130287.0,1.12,1.2,1.08,1.19,130287.0
2022-05-30,MITQ,1.12,1.2,1.08,1.19,130287.0,1.12,1.2,1.08,1.19,130287.0
2022-05-31,MITQ,1.12,1.19,1.12,1.18,59470.0,1.12,1.19,1.12,1.18,59470.0
2022-06-01,MITQ,1.26,1.26,1.11,1.15,45652.0,1.26,1.26,1.11,1.15,45652.0
2022-06-02,MITQ,1.14,1.16,1.11,1.14,38204.0,1.14,1.16,1.11,1.14,38204.0
2022-06-03,MITQ,1.12,1.14,1.06,1.075,49194.0,1.12,1.14,1.06,1.075,49194.0
2022-06-06,MITQ,1.08,1.14,1.05,1.065,112535.0,1.08,1.14,1.05,1.065,112535.0
2022-06-07,MITQ,1.04,1.12,1.04,1.11,70403.0,1.04,1.12,1.04,1.11,70403.0
2022-06-08,MITQ,1.14,1.14,1.04,1.075,113787.0,1.14,1.14,1.04,1.075,113787.0
2022-06-09,MITQ,1.1,1.1,1.03,1.06,80019.0,1.1,1.1,1.03,1.06,80019.0
2022-06-10,MITQ,1.03,1.12,1.03,1.07,127379.0,1.03,1.12,1.03,1.07,127379.0
2022-06-13,MITQ,1.01,1.1,1.01,1.04,49130.0,1.01,1.1,1.01,1.04,49130.0
2022-06-14,MITQ,1.07,1.11,1.03,1.075,114092.0,1.07,1.11,1.03,1.075,114092.0
2022-06-15,MITQ,1.07,1.12,1.032,1.105,161361.0,1.07,1.12,1.032,1.105,161361.0
2022-06-16,MITQ,1.089,1.1,1.05,1.09,46914.0,1.089,1.1,1.05,1.09,46914.0
2022-06-17,MITQ,1.14,1.14,1.02,1.05,170484.0,1.14,1.14,1.02,1.05,170484.0
2022-06-20,MITQ,1.14,1.14,1.02,1.05,170484.0,1.14,1.14,1.02,1.05,170484.0
2022-06-21,MITQ,1.05,1.14,1.05,1.12,178672.0,1.05,1.14,1.05,1.12,178672.0
2022-06-22,MITQ,1.12,1.14,1.05,1.08,128283.0,1.12,1.14,1.05,1.08,128283.0
2022-06-23,MITQ,1.1,1.12,1.06,1.1,127764.0,1.1,1.12,1.06,1.1,127764.0
2022-06-24,MITQ,1.4,1.66,1.24,1.29,20684406.0,1.4,1.66,1.24,1.29,20684406.0
2022-06-27,MITQ,1.27,1.4,1.25,1.37,1201415.0,1.27,1.4,1.25,1.37,1201415.0
2022-06-28,MITQ,1.33,1.48,1.2,1.45,753069.0,1.33,1.48,1.2,1.45,753069.0
2022-06-29,MITQ,1.4,1.46,1.23,1.31,253716.0,1.4,1.46,1.23,1.31,253716.0
2022-06-30,MITQ,1.32,1.32,1.26,1.28,130738.0,1.32,1.32,1.26,1.28,130738.0
2022-07-01,MITQ,1.25,1.29,1.14,1.2,227966.0,1.25,1.29,1.14,1.2,227966.0
2022-07-04,MITQ,1.25,1.29,1.14,1.2,227966.0,1.25,1.29,1.14,1.2,227966.0
2022-07-05,MITQ,1.16,1.32,1.15,1.25,161810.0,1.16,1.32,1.15,1.25,161810.0
2022-07-06,MITQ,1.25,1.28,1.22,1.25,69785.0,1.25,1.28,1.22,1.25,69785.0
2022-07-07,MITQ,1.25,1.38,1.25,1.32,205044.0,1.25,1.38,1.25,1.32,205044.0
2022-07-08,MITQ,1.33,1.3999,1.3,1.37,141962.0,1.33,1.3999,1.3,1.37,141962.0
2022-07-11,MITQ,1.37,1.37,1.2401,1.25,113689.0,1.37,1.37,1.2401,1.25,113689.0
2022-07-12,MITQ,1.24,1.28,1.2,1.225,49381.0,1.24,1.28,1.2,1.225,49381.0
2022-07-13,MITQ,1.2,1.25,1.15,1.18,27542.0,1.2,1.25,1.15,1.18,27542.0
2022-07-14,MITQ,1.18,1.2,1.15,1.16,18395.0,1.18,1.2,1.15,1.16,18395.0
2022-07-15,MITQ,1.18,1.19,1.15,1.18,9700.0,1.18,1.19,1.15,1.18,9700.0
2022-07-18,MITQ,1.17,1.23,1.15,1.15,46086.0,1.17,1.23,1.15,1.15,46086.0
2022-07-19,MITQ,1.15,1.21,1.15,1.17,51344.0,1.15,1.21,1.15,1.17,51344.0
2022-07-20,MITQ,1.17,1.23,1.17,1.2,19810.0,1.17,1.23,1.17,1.2,19810.0
2022-07-21,MITQ,1.23,1.23,1.13,1.18,102552.0,1.23,1.23,1.13,1.18,102552.0
2022-07-22,MITQ,1.15,1.17,1.09,1.15,95269.0,1.15,1.17,1.09,1.15,95269.0
2022-07-25,MITQ,1.1,1.17,1.09,1.16,116077.0,1.1,1.17,1.09,1.16,116077.0
2022-07-26,MITQ,1.09,1.13,1.045,1.1,130952.0,1.09,1.13,1.045,1.1,130952.0
2022-07-27,MITQ,1.1,1.15,1.07,1.14,28002.0,1.1,1.15,1.07,1.14,28002.0
2022-07-28,MITQ,1.12,1.174,1.1,1.125,43948.0,1.12,1.174,1.1,1.125,43948.0
2022-07-29,MITQ,1.12,1.13,1.11,1.13,7893.0,1.12,1.13,1.11,1.13,7893.0
2022-08-01,MITQ,1.08,1.17,1.08,1.14,35977.0,1.08,1.17,1.08,1.14,35977.0
2022-08-02,MITQ,1.13,1.18,1.09,1.17,61451.0,1.13,1.18,1.09,1.17,61451.0
2022-08-03,MITQ,1.16,1.21,1.13,1.18,131223.0,1.16,1.21,1.13,1.18,131223.0
2022-08-04,MITQ,1.14,1.19,1.14,1.18,5089.0,1.14,1.19,1.14,1.18,5089.0
2022-08-05,MITQ,1.17,1.21,1.15,1.2,42367.0,1.17,1.21,1.15,1.2,42367.0
2022-08-08,MITQ,1.2,1.23,1.18,1.18,44485.0,1.2,1.23,1.18,1.18,44485.0
2022-08-09,MITQ,1.17,1.19,1.15,1.15,28764.0,1.17,1.19,1.15,1.15,28764.0
2022-08-10,MITQ,1.18,1.4058,1.16,1.26,689261.0,1.18,1.4058,1.16,1.26,689261.0
2022-08-11,MITQ,1.28,1.32,1.2449,1.31,60075.0,1.28,1.32,1.2449,1.31,60075.0
2022-08-12,MITQ,1.27,1.35,1.26,1.34,98713.0,1.27,1.35,1.26,1.34,98713.0
2022-08-15,MITQ,1.32,1.39,1.31,1.35,102925.0,1.32,1.39,1.31,1.35,102925.0
2022-08-16,MITQ,1.34,1.4379,1.273,1.41,161643.0,1.34,1.4379,1.273,1.41,161643.0
2022-08-17,MITQ,1.41,1.41,1.3,1.31,52411.0,1.41,1.41,1.3,1.31,52411.0
2022-08-18,MITQ,1.42,1.42,1.25,1.3,58645.0,1.42,1.42,1.25,1.3,58645.0
2022-08-19,MITQ,1.32,1.5399,1.25,1.47,573868.0,1.32,1.5399,1.25,1.47,573868.0
2022-08-22,MITQ,1.48,1.62,1.46,1.5,352679.0,1.48,1.62,1.46,1.5,352679.0
2022-08-23,MITQ,1.57,1.67,1.53,1.63,378062.0,1.57,1.67,1.53,1.63,378062.0
2022-08-24,MITQ,1.55,1.65,1.47,1.5,92087.0,1.55,1.65,1.47,1.5,92087.0
2022-08-25,MITQ,1.54,1.55,1.47,1.54,61440.0,1.54,1.55,1.47,1.54,61440.0
2022-08-26,MITQ,1.54,1.63,1.52,1.55,175711.0,1.54,1.63,1.52,1.55,175711.0
2022-08-29,MITQ,1.55,1.6,1.43,1.54,87177.0,1.55,1.6,1.43,1.54,87177.0
2022-08-30,MITQ,1.43,1.5499,1.43,1.51,48682.0,1.43,1.5499,1.43,1.51,48682.0
2022-08-31,MITQ,1.5,1.55,1.4985,1.545,37326.0,1.5,1.55,1.4985,1.545,37326.0
2022-09-01,MITQ,1.48,1.5241,1.47,1.52,13484.0,1.48,1.5241,1.47,1.52,13484.0
2022-09-02,MITQ,1.53,1.6,1.48,1.58,47957.0,1.53,1.6,1.48,1.58,47957.0
2022-09-05,MITQ,1.53,1.6,1.48,1.58,47957.0,1.53,1.6,1.48,1.58,47957.0
2022-09-06,MITQ,1.58,1.73,1.55,1.71,188005.0,1.58,1.73,1.55,1.71,188005.0
2022-09-07,MITQ,1.72,1.72,1.62,1.7,107241.0,1.72,1.72,1.62,1.7,107241.0
2022-09-08,MITQ,1.64,1.72,1.64,1.69,29203.0,1.64,1.72,1.64,1.69,29203.0
2022-09-09,MITQ,1.63,1.68,1.6,1.63,51254.0,1.63,1.68,1.6,1.63,51254.0
2022-09-12,MITQ,1.66,1.66,1.62,1.63,86505.0,1.66,1.66,1.62,1.63,86505.0
2022-09-13,MITQ,1.62,1.639,1.42,1.515,109119.0,1.62,1.639,1.42,1.515,109119.0
2022-09-14,MITQ,1.55,1.6,1.51,1.52,74329.0,1.55,1.6,1.51,1.52,74329.0
2022-09-15,MITQ,1.51,1.558,1.51,1.53,10453.0,1.51,1.558,1.51,1.53,10453.0
2022-09-16,MITQ,1.51,1.52,1.38,1.41,52533.0,1.51,1.52,1.38,1.41,52533.0
2022-09-19,MITQ,1.38,1.42,1.3,1.3,46565.0,1.38,1.42,1.3,1.3,46565.0
2022-09-20,MITQ,1.29,1.38,1.29,1.33,9990.0,1.29,1.38,1.29,1.33,9990.0
2022-09-21,MITQ,1.35,1.38,1.28,1.3,16744.0,1.35,1.38,1.28,1.3,16744.0
2022-09-22,MITQ,1.3,1.31,1.23,1.26,44877.0,1.3,1.31,1.23,1.26,44877.0
2022-09-23,MITQ,1.3,1.3512,1.12,1.12,127302.0,1.3,1.3512,1.12,1.12,127302.0
2022-09-26,MITQ,1.12,1.15,1.11,1.11,10965.0,1.12,1.15,1.11,1.11,10965.0
2022-09-27,MITQ,1.08,1.15,1.08,1.11,21225.0,1.08,1.15,1.08,1.11,21225.0
2022-09-28,MITQ,1.14,1.18,1.11,1.15,32141.0,1.14,1.18,1.11,1.15,32141.0
2022-09-29,MITQ,1.13,1.18,1.06,1.13,38050.0,1.13,1.18,1.06,1.13,38050.0
2022-09-30,MITQ,1.12,1.14,1.0981,1.11,33781.0,1.12,1.14,1.0981,1.11,33781.0
2022-10-03,MITQ,1.11,1.1355,1.1,1.1,29009.0,1.11,1.1355,1.1,1.1,29009.0
2022-10-04,MITQ,1.12,1.1664,1.11,1.11,10932.0,1.12,1.1664,1.11,1.11,10932.0
2022-10-05,MITQ,1.1,1.13,1.07,1.1048,24096.0,1.1,1.13,1.07,1.1048,24096.0
2022-10-06,MITQ,1.08,1.22,1.06,1.13,150086.0,1.08,1.22,1.06,1.13,150086.0
2022-10-07,MITQ,1.1,1.12,1.07,1.11,25627.0,1.1,1.12,1.07,1.11,25627.0
2022-10-10,MITQ,1.11,1.1256,1.05,1.06,65409.0,1.11,1.1256,1.05,1.06,65409.0
2022-10-11,MITQ,1.07,1.07,1.0,1.0,30204.0,1.07,1.07,1.0,1.0,30204.0
2022-10-12,MITQ,1.0332,1.0981,1.0,1.01,29762.0,1.0332,1.0981,1.0,1.01,29762.0
2022-10-13,MITQ,1.0,1.09,1.0,1.03,54845.0,1.0,1.09,1.0,1.03,54845.0
2022-10-14,MITQ,1.06,1.12,1.01,1.01,84084.0,1.06,1.12,1.01,1.01,84084.0
2022-10-17,MITQ,1.02,1.12,1.02,1.115,51930.0,1.02,1.12,1.02,1.115,51930.0
2022-10-18,MITQ,1.13,1.14,1.1,1.12,37492.0,1.13,1.14,1.1,1.12,37492.0
2022-10-19,MITQ,1.1,1.1494,1.04,1.0682,17729.0,1.1,1.1494,1.04,1.0682,17729.0
2022-10-20,MITQ,1.04,1.1296,1.04,1.06,31450.0,1.04,1.1296,1.04,1.06,31450.0
2022-10-21,MITQ,1.06,1.1499,1.0451,1.128,22329.0,1.06,1.1499,1.0451,1.128,22329.0
2022-10-24,MITQ,1.11,1.1556,1.0601,1.13,31815.0,1.11,1.1556,1.0601,1.13,31815.0
2022-10-25,MITQ,1.15,1.2,1.1107,1.12,19053.0,1.15,1.2,1.1107,1.12,19053.0
2022-10-26,MITQ,1.12,1.24,1.12,1.1401,44628.0,1.12,1.24,1.12,1.1401,44628.0
2022-10-27,MITQ,1.14,1.2,1.13,1.17,4347.0,1.14,1.2,1.13,1.17,4347.0
2022-10-28,MITQ,1.2,1.2,1.12,1.15,16673.0,1.2,1.2,1.12,1.15,16673.0
2022-10-31,MITQ,1.3,1.3,1.11,1.15,33581.0,1.3,1.3,1.11,1.15,33581.0
2022-11-01,MITQ,1.12,1.18,1.0801,1.09,13569.0,1.12,1.18,1.0801,1.09,13569.0
2022-11-02,MITQ,1.11,1.15,1.0405,1.07,10412.0,1.11,1.15,1.0405,1.07,10412.0
2022-11-03,MITQ,1.03,1.16,1.03,1.08,41637.0,1.03,1.16,1.03,1.08,41637.0
2022-11-04,MITQ,1.13,1.14,1.05,1.1,10773.0,1.13,1.14,1.05,1.1,10773.0
2022-11-07,MITQ,1.09,1.1382,1.07,1.13,5438.0,1.09,1.1382,1.07,1.13,5438.0
2022-11-08,MITQ,1.07,1.12,1.0227,1.06,25970.0,1.07,1.12,1.0227,1.06,25970.0
2022-11-09,MITQ,1.07,1.14,1.05,1.05,65598.0,1.07,1.14,1.05,1.05,65598.0
2022-11-10,MITQ,1.12,1.1799,1.0801,1.12,46920.0,1.12,1.1799,1.0801,1.12,46920.0
2022-11-11,MITQ,1.1793,1.2,1.14,1.17,43585.0,1.1793,1.2,1.14,1.17,43585.0
2022-11-14,MITQ,1.2307,1.257,1.18,1.24,51990.0,1.2307,1.257,1.18,1.24,51990.0
2022-11-15,MITQ,1.21,1.26,1.12,1.14,37306.0,1.21,1.26,1.12,1.14,37306.0
2022-11-16,MITQ,1.08,1.1699,1.08,1.13,17215.0,1.08,1.1699,1.08,1.13,17215.0
2022-11-17,MITQ,1.05,1.16,1.05,1.16,42613.0,1.05,1.16,1.05,1.16,42613.0
2022-11-18,MITQ,1.15,1.15,1.08,1.08,11260.0,1.15,1.15,1.08,1.08,11260.0
2022-11-21,MITQ,1.07,1.13,1.05,1.1,23256.0,1.07,1.13,1.05,1.1,23256.0
2022-11-22,MITQ,1.12,1.15,1.065,1.13,9766.0,1.12,1.15,1.065,1.13,9766.0
2022-11-23,MITQ,1.06,1.2,1.06,1.13,14157.0,1.06,1.2,1.06,1.13,14157.0
2022-11-24,MITQ,1.06,1.2,1.06,1.13,14157.0,1.06,1.2,1.06,1.13,14157.0
2022-11-25,MITQ,1.11,1.17,1.11,1.12,2943.0,1.11,1.17,1.11,1.12,2943.0
2022-11-28,MITQ,1.09,1.15,1.08,1.105,6073.0,1.09,1.15,1.08,1.105,6073.0
2022-11-29,MITQ,1.08,1.14,1.08,1.1,2598.0,1.08,1.14,1.08,1.1,2598.0
2022-11-30,MITQ,1.08,1.19,1.08,1.09,10706.0,1.08,1.19,1.08,1.09,10706.0
2022-12-01,MITQ,1.175,1.2,1.1237,1.15,30560.0,1.175,1.2,1.1237,1.15,30560.0
2022-12-02,MITQ,1.1461,1.19,1.08,1.16,63917.0,1.1461,1.19,1.08,1.16,63917.0
2022-12-05,MITQ,1.19,1.19,1.11,1.11,8827.0,1.19,1.19,1.11,1.11,8827.0
2022-12-06,MITQ,1.15,1.15,1.0916,1.11,4010.0,1.15,1.15,1.0916,1.11,4010.0
2022-12-07,MITQ,1.08,1.1104,1.04,1.08,11881.0,1.08,1.1104,1.04,1.08,11881.0
2022-12-08,MITQ,1.07,1.18,1.07,1.17,46217.0,1.07,1.18,1.07,1.17,46217.0
2022-12-09,MITQ,1.145,1.1687,1.08,1.12,65221.0,1.145,1.1687,1.08,1.12,65221.0
2022-12-12,MITQ,1.11,1.18,1.09,1.14,129377.0,1.11,1.18,1.09,1.14,129377.0
2022-12-13,MITQ,1.12,1.17,1.1,1.14,77383.0,1.12,1.17,1.1,1.14,77383.0
2022-12-14,MITQ,1.11,1.1999,1.11,1.15,71664.0,1.11,1.1999,1.11,1.15,71664.0
2022-12-15,MITQ,1.12,1.16,1.09,1.13,21810.0,1.12,1.16,1.09,1.13,21810.0
2022-12-16,MITQ,1.1,1.13,1.02,1.065,110763.0,1.1,1.13,1.02,1.065,110763.0
2022-12-19,MITQ,1.06,1.1172,1.05,1.08,28484.0,1.06,1.1172,1.05,1.08,28484.0
2022-12-20,MITQ,1.05,1.0879,1.02,1.02,24432.0,1.05,1.0879,1.02,1.02,24432.0
2022-12-21,MITQ,1.02,1.1213,1.0193,1.09,73843.0,1.02,1.1213,1.0193,1.09,73843.0
2022-12-22,MITQ,1.08,1.11,1.04,1.09,40501.0,1.08,1.11,1.04,1.09,40501.0
2022-12-23,MITQ,1.02,1.09,1.02,1.09,12949.0,1.02,1.09,1.02,1.09,12949.0
2022-12-26,MITQ,1.02,1.09,1.02,1.09,12949.0,1.02,1.09,1.02,1.09,12949.0
2022-12-27,MITQ,1.05,1.12,0.95,1.02,188939.0,1.05,1.12,0.95,1.02,188939.0
2022-12-28,MITQ,1.02,1.0471,0.979,1.001,12663.0,1.02,1.0471,0.979,1.001,12663.0
2022-12-29,MITQ,1.0,1.04,1.0,1.03,20126.0,1.0,1.04,1.0,1.03,20126.0
2022-12-30,MITQ,1.0774,1.16,1.03,1.15,112644.0,1.0774,1.16,1.03,1.15,112644.0
2022-01-03,LOKM,9.7101,9.78,9.7101,9.76,500.0,9.7101,9.78,9.7101,9.76,500.0
2022-01-04,LOKM,9.755,9.76,9.75,9.76,5695.0,9.755,9.76,9.75,9.76,5695.0
2022-01-05,LOKM,9.77,9.79,9.77,9.77,6.0,9.77,9.79,9.77,9.77,6.0
2022-01-06,LOKM,9.78,9.78,9.75,9.78,1657.0,9.78,9.78,9.75,9.78,1657.0
2022-01-07,LOKM,9.78,9.78,9.75,9.78,1657.0,9.78,9.78,9.75,9.78,1657.0
2022-01-10,LOKM,9.78,9.78,9.75,9.78,4282.0,9.78,9.78,9.75,9.78,4282.0
2022-01-11,LOKM,9.7201,9.77,9.72,9.76,152545.0,9.7201,9.77,9.72,9.76,152545.0
2022-01-12,LOKM,9.7201,9.77,9.72,9.76,152545.0,9.7201,9.77,9.72,9.76,152545.0
2022-01-13,LOKM,9.76,9.77,9.76,9.76,648.0,9.76,9.77,9.76,9.76,648.0
2022-01-14,LOKM,9.76,9.77,9.76,9.76,648.0,9.76,9.77,9.76,9.76,648.0
2022-01-17,LOKM,9.76,9.77,9.76,9.76,648.0,9.76,9.77,9.76,9.76,648.0
2022-01-18,LOKM,9.74,9.74,9.72,9.72,4330.0,9.74,9.74,9.72,9.72,4330.0
2022-01-19,LOKM,9.74,9.75,9.72,9.74,4567.0,9.74,9.75,9.72,9.74,4567.0
2022-01-20,LOKM,9.73,9.73,9.71,9.72,137720.0,9.73,9.73,9.71,9.72,137720.0
2022-01-21,LOKM,9.72,9.72,9.62,9.71,119.0,9.72,9.72,9.62,9.71,119.0
2022-01-24,LOKM,9.6904,9.7,9.69,9.7,41854.0,9.6904,9.7,9.69,9.7,41854.0
2022-01-25,LOKM,9.69,9.69,9.67,9.69,95891.0,9.69,9.69,9.67,9.69,95891.0
2022-01-26,LOKM,9.69,9.705,9.69,9.705,265.0,9.69,9.705,9.69,9.705,265.0
2022-01-27,LOKM,9.67,9.68,9.67,9.68,212.0,9.67,9.68,9.67,9.68,212.0
2022-01-28,LOKM,9.68,9.68,9.68,9.68,16.0,9.68,9.68,9.68,9.68,16.0
2022-01-31,LOKM,9.68,9.71,9.68,9.7,1576.0,9.68,9.71,9.68,9.7,1576.0
2022-02-01,LOKM,9.72,9.72,9.69,9.72,9424.0,9.72,9.72,9.69,9.72,9424.0
2022-02-02,LOKM,9.72,9.75,9.69,9.73,116082.0,9.72,9.75,9.69,9.73,116082.0
2022-02-03,LOKM,9.68,9.73,9.68,9.73,11952.0,9.68,9.73,9.68,9.73,11952.0
2022-02-04,LOKM,9.7399,9.74,9.715,9.74,425.0,9.7399,9.74,9.715,9.74,425.0
2022-02-07,LOKM,9.74,9.74,9.6901,9.72,91483.0,9.74,9.74,9.6901,9.72,91483.0
2022-02-08,LOKM,9.71,9.72,9.71,9.72,2621.0,9.71,9.72,9.71,9.72,2621.0
2022-02-09,LOKM,9.73,9.74,9.7,9.73,5945.0,9.73,9.74,9.7,9.73,5945.0
2022-02-10,LOKM,9.72,9.73,9.7,9.7,21724.0,9.72,9.73,9.7,9.7,21724.0
2022-02-11,LOKM,9.7,9.71,9.69,9.7,81041.0,9.7,9.71,9.69,9.7,81041.0
2022-02-14,LOKM,9.7,9.71,9.69,9.71,6534.0,9.7,9.71,9.69,9.71,6534.0
2022-02-15,LOKM,9.69,9.71,9.69,9.7,49598.0,9.69,9.71,9.69,9.7,49598.0
2022-02-16,LOKM,9.7,9.72,9.7,9.7,709647.0,9.7,9.72,9.7,9.7,709647.0
2022-02-17,LOKM,9.725,9.73,9.7,9.71,59453.0,9.725,9.73,9.7,9.71,59453.0
2022-02-18,LOKM,9.7001,9.7001,9.7001,9.7001,2.0,9.7001,9.7001,9.7001,9.7001,2.0
2022-02-21,LOKM,9.7001,9.7001,9.7001,9.7001,2.0,9.7001,9.7001,9.7001,9.7001,2.0
2022-02-22,LOKM,9.74,9.74,9.69,9.69,430.0,9.74,9.74,9.69,9.69,430.0
2022-02-23,LOKM,9.72,9.73,9.69,9.71,98219.0,9.72,9.73,9.69,9.71,98219.0
2022-02-24,LOKM,9.69,9.72,9.68,9.715,44044.0,9.69,9.72,9.68,9.715,44044.0
2022-02-25,LOKM,9.7,9.715,9.7,9.715,43499.0,9.7,9.715,9.7,9.715,43499.0
2022-02-28,LOKM,9.715,9.715,9.715,9.715,81000.0,9.715,9.715,9.715,9.715,81000.0
2022-03-01,LOKM,9.73,9.73,9.71,9.71,1650.0,9.73,9.73,9.71,9.71,1650.0
2022-03-02,LOKM,9.73,9.73,9.71,9.71,1650.0,9.73,9.73,9.71,9.71,1650.0
2022-03-03,LOKM,9.73,9.74,9.72,9.74,2867.0,9.73,9.74,9.72,9.74,2867.0
2022-03-04,LOKM,9.73,9.74,9.73,9.74,3681.0,9.73,9.74,9.73,9.74,3681.0
2022-03-07,LOKM,9.71,9.74,9.71,9.74,6546.0,9.71,9.74,9.71,9.74,6546.0
2022-03-08,LOKM,9.73,9.73,9.725,9.73,93167.0,9.73,9.73,9.725,9.73,93167.0
2022-03-09,LOKM,9.73,9.73,9.73,9.73,101.0,9.73,9.73,9.73,9.73,101.0
2022-03-10,LOKM,9.73,9.74,9.73,9.74,17759.0,9.73,9.74,9.73,9.74,17759.0
2022-03-11,LOKM,9.74,9.75,9.74,9.75,25121.0,9.74,9.75,9.74,9.75,25121.0
2022-03-14,LOKM,9.735,9.74,9.735,9.74,95.0,9.735,9.74,9.735,9.74,95.0
2022-03-15,LOKM,9.74,9.75,9.74,9.75,17725.0,9.74,9.75,9.74,9.75,17725.0
2022-03-16,LOKM,9.75,9.75,9.75,9.75,33.0,9.75,9.75,9.75,9.75,33.0
2022-03-17,LOKM,9.74,9.74,9.73,9.73,28981.0,9.74,9.74,9.73,9.73,28981.0
2022-03-18,LOKM,9.75,9.75,9.74,9.74,2201.0,9.75,9.75,9.74,9.74,2201.0
2022-03-21,LOKM,9.74,9.755,9.74,9.74,19602.0,9.74,9.755,9.74,9.74,19602.0
2022-03-22,LOKM,9.74,9.75,9.73,9.74,22021.0,9.74,9.75,9.73,9.74,22021.0
2022-03-23,LOKM,9.75,9.76,9.75,9.76,5559.0,9.75,9.76,9.75,9.76,5559.0
2022-03-24,LOKM,9.75,9.76,9.74,9.74,8782.0,9.75,9.76,9.74,9.74,8782.0
2022-03-25,LOKM,9.76,9.77,9.75,9.7625,23832.0,9.76,9.77,9.75,9.7625,23832.0
2022-03-28,LOKM,9.76,9.76,9.75,9.75,34.0,9.76,9.76,9.75,9.75,34.0
2022-03-29,LOKM,9.75,9.763,9.75,9.76,213.0,9.75,9.763,9.75,9.76,213.0
2022-03-30,LOKM,9.755,9.76,9.755,9.755,288.0,9.755,9.76,9.755,9.755,288.0
2022-03-31,LOKM,9.77,9.81,9.77,9.81,26815.0,9.77,9.81,9.77,9.81,26815.0
2022-04-01,LOKM,9.8,9.8202,9.8,9.82,161578.0,9.8,9.8202,9.8,9.82,161578.0
2022-04-04,LOKM,9.82,9.82,9.8198,9.82,10125.0,9.82,9.82,9.8198,9.82,10125.0
2022-04-05,LOKM,9.82,9.82,9.81,9.82,865.0,9.82,9.82,9.81,9.82,865.0
2022-04-06,LOKM,9.83,10.83,9.79,9.8,216.0,9.83,10.83,9.79,9.8,216.0
2022-04-07,LOKM,9.81,9.82,9.8,9.81,464.0,9.81,9.82,9.8,9.81,464.0
2022-04-08,LOKM,9.83,9.84,9.8083,9.84,1223.0,9.83,9.84,9.8083,9.84,1223.0
2022-04-11,LOKM,9.815,9.84,9.79,9.83,30213.0,9.815,9.84,9.79,9.83,30213.0
2022-04-12,LOKM,9.8116,9.83,9.81,9.83,904.0,9.8116,9.83,9.81,9.83,904.0
2022-04-13,LOKM,9.84,9.84,9.79,9.79,3784.0,9.84,9.84,9.79,9.79,3784.0
2022-04-14,LOKM,9.84,9.84,9.825,9.84,2000.0,9.84,9.84,9.825,9.84,2000.0
2022-04-15,LOKM,9.84,9.84,9.825,9.84,2000.0,9.84,9.84,9.825,9.84,2000.0
2022-04-18,LOKM,9.8397,9.84,9.81,9.82,5520.0,9.8397,9.84,9.81,9.82,5520.0
2022-04-19,LOKM,9.8241,9.8241,9.81,9.81,302732.0,9.8241,9.8241,9.81,9.81,302732.0
2022-04-20,LOKM,9.8,9.8,9.8,9.8,12869.0,9.8,9.8,9.8,9.8,12869.0
